chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_150000	n_valid_pixels_150000	log2_insulation_score_200000	n_valid_pixels_200000	log2_insulation_score_300000	n_valid_pixels_300000	boundary_strength_300000	boundary_strength_100000	boundary_strength_200000	boundary_strength_50000	boundary_strength_150000	is_boundary_50000	is_boundary_100000	is_boundary_150000	is_boundary_200000	is_boundary_300000
chr2	570000	580000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	580000	590000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	590000	600000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	600000	610000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	610000	620000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	620000	630000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	630000	640000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	640000	650000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	650000	660000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	660000	670000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	670000	680000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	680000	690000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	690000	700000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	700000	710000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	710000	720000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	720000	730000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	730000	740000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	740000	750000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	750000	760000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	760000	770000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	770000	780000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	780000	790000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	790000	800000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	800000	810000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	810000	820000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	820000	830000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	830000	840000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	840000	850000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	850000	860000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	860000	870000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	870000	880000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	880000	890000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	890000	900000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	900000	910000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	910000	920000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	920000	930000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	930000	940000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	940000	950000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	950000	960000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	960000	970000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	970000	980000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	980000	990000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	990000	1000000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1000000	1010000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1010000	1020000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1020000	1030000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1030000	1040000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1040000	1050000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1050000	1060000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1060000	1070000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1070000	1080000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1080000	1090000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1090000	1100000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1100000	1110000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1110000	1120000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1120000	1130000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1130000	1140000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1140000	1150000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1150000	1160000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1160000	1170000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1170000	1180000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1180000	1190000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1190000	1200000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1200000	1210000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1210000	1220000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1220000	1230000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1230000	1240000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1240000	1250000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1250000	1260000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1260000	1270000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1270000	1280000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1280000	1290000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1290000	1300000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1300000	1310000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1310000	1320000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1320000	1330000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1330000	1340000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1340000	1350000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1350000	1360000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1360000	1370000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1370000	1380000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1380000	1390000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1390000	1400000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1400000	1410000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1410000	1420000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1420000	1430000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1430000	1440000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1440000	1450000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1450000	1460000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1460000	1470000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1470000	1480000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1480000	1490000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1490000	1500000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1500000	1510000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1510000	1520000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1520000	1530000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1530000	1540000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1540000	1550000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1550000	1560000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1560000	1570000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1570000	1580000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1580000	1590000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1590000	1600000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1600000	1610000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1610000	1620000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1620000	1630000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1630000	1640000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1640000	1650000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1650000	1660000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1660000	1670000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1670000	1680000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1680000	1690000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1690000	1700000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1700000	1710000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1710000	1720000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1720000	1730000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1730000	1740000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1740000	1750000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	1750000	1760000	chr2	True	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	False	False	False	False	False
